Date,Open,High,Low,Close,Volume,Currency
2013-04-18,14618.59,14650.26,14495.29,14537.14,158054000,USD
2013-04-19,14537.14,14553.73,14444.03,14547.51,207202400,USD
2013-04-22,14547.51,14588.83,14457.6,14567.17,146891904,USD
2013-04-23,14567.17,14721.42,14554.29,14719.46,137322000,USD
2013-04-24,14719.46,14747.42,14666.54,14676.3,138020896,USD
2013-04-25,14676.3,14768.05,14665.45,14700.8,129604600,USD
2013-04-26,14700.8,14743.49,14684.82,14712.55,128911400,USD
2013-04-29,14712.55,14844.96,14712.55,14818.75,97055296,USD
2013-04-30,14818.75,14839.8,14734.47,14839.8,148246304,USD
2013-05-01,14839.8,14839.8,14687.05,14700.95,112619400,USD
2013-05-02,14700.95,14834.63,14700.95,14831.58,91177696,USD
2013-05-03,14831.58,15009.59,14831.58,14973.96,119891296,USD
2013-05-06,14973.96,14988.87,14941.09,14968.89,116156304,USD
2013-05-07,14968.89,15056.67,14968.89,15056.2,117230704,USD
2013-05-08,15056.2,15106.81,15021.87,15105.12,113510200,USD
2013-05-09,15105.12,15144.83,15046.87,15082.62,97806096,USD
2013-05-10,15082.62,15118.49,15038.18,15118.49,98980096,USD
2013-05-13,15113.42,15113.42,15053.46,15091.68,94281296,USD
2013-05-14,15092.15,15219.55,15089.3,15215.25,124592304,USD
2013-05-15,15211.87,15301.34,15175.39,15275.69,124027000,USD
2013-05-16,15273.92,15302.49,15215.82,15233.22,145094704,USD
2013-05-17,15234.75,15357.4,15234.75,15354.4,175753200,USD
2013-05-20,15348.33,15391.84,15314.15,15335.28,116424304,USD
2013-05-21,15334.97,15434.5,15325.68,15387.58,122966800,USD
2013-05-22,15387.12,15542.4,15265.96,15307.17,171846000,USD
2013-05-23,15300.57,15348.41,15180.23,15294.5,148814800,USD
2013-05-24,15290.74,15306.71,15199.63,15303.1,105655400,USD
2013-05-28,15307.33,15521.49,15307.33,15409.39,130683104,USD
2013-05-29,15399.94,15400.25,15229.53,15302.8,114020600,USD
2013-05-30,15306.02,15398.7,15280.99,15324.53,121149000,USD
2013-05-31,15322.22,15392.38,15115.57,15115.57,208825408,USD
2013-06-03,15123.55,15254.11,15123.55,15254.03,147977408,USD
2013-06-04,15255.22,15304.98,15100.78,15177.54,134278496,USD
2013-06-05,15168.1,15168.63,14945.57,14960.59,141400896,USD
2013-06-06,14955.45,15040.62,14844.22,15040.62,140407904,USD
2013-06-07,15044.46,15255.58,15044.46,15248.12,137382896,USD
2013-06-10,15247.81,15300.64,15211.25,15238.59,94245104,USD
2013-06-11,15231.38,15251.07,15086.09,15122.02,101612600,USD
2013-06-12,15130.39,15241.28,14981.21,14995.23,105772896,USD
2013-06-13,14992.54,15202.27,14953.45,15176.08,104486096,USD
2013-06-14,15178.08,15205.92,15044.8,15070.18,107433800,USD
2013-06-17,15078.71,15261.71,15078.71,15179.85,139252096,USD
2013-06-18,15186.3,15340.09,15186.3,15318.23,99214400,USD
2013-06-19,15315.47,15322.07,15112.11,15112.19,111382200,USD
2013-06-20,15105.51,15105.51,14732.03,14758.32,172631904,USD
2013-06-21,14760.62,14858.56,14688.43,14799.4,420075200,USD
2013-06-24,14795.79,14795.79,14551.27,14659.56,158667008,USD
2013-06-25,14669.69,14812.03,14669.69,14760.31,135941904,USD
2013-06-26,14769.99,14938.98,14769.68,14910.14,133231000,USD
2013-06-27,14921.28,15075.01,14921.28,15024.49,113648896,USD
2013-06-28,15016.58,15034.63,14884.8,14909.6,230001200,USD
2013-07-01,14911.6,15083.28,14911.6,14974.96,120572400,USD
2013-07-02,14973.04,15049.22,14870.51,14932.41,116606800,USD
2013-07-03,14923.73,15025.9,14858.93,14988.55,60998300,USD
2013-07-05,14995.46,15137.51,14971.2,15135.84,94564096,USD
2013-07-08,15137.22,15262.72,15137.22,15224.69,136823808,USD
2013-07-09,15228.46,15320.42,15228.46,15300.34,109265904,USD
2013-07-10,15298.03,15348.95,15258.89,15291.66,105045296,USD
2013-07-11,15298.0,15483.55,15298.0,15460.92,124953000,USD
2013-07-12,15460.69,15498.39,15410.27,15464.3,130140304,USD
2013-07-15,15459.69,15509.48,15455.77,15484.26,99433696,USD
2013-07-16,15485.03,15498.16,15415.71,15451.85,105972896,USD
2013-07-17,15456.92,15502.0,15438.12,15470.52,126237904,USD
2013-07-18,15465.91,15589.4,15465.91,15548.54,136270496,USD
2013-07-19,15524.27,15544.55,15491.96,15543.74,229264096,USD
2013-07-22,15543.97,15576.21,15516.2,15545.55,130819296,USD
2013-07-23,15547.0,15604.22,15544.06,15567.74,98694896,USD
2013-07-24,15576.69,15602.6,15496.84,15542.24,99320200,USD
2013-07-25,15539.17,15560.33,15455.59,15555.61,103259600,USD
2013-07-26,15547.85,15560.97,15405.16,15558.83,94881200,USD
2013-07-29,15557.14,15557.14,15482.27,15521.97,87239200,USD
2013-07-30,15534.49,15593.91,15479.13,15520.59,117552200,USD
2013-07-31,15528.57,15634.32,15492.96,15499.54,145124096,USD
2013-08-01,15503.85,15650.69,15503.85,15628.02,111044000,USD
2013-08-02,15627.56,15658.43,15558.68,15658.36,104838000,USD
2013-08-05,15651.98,15655.21,15584.83,15612.13,76845600,USD
2013-08-06,15608.44,15608.44,15473.4,15518.74,87730400,USD
2013-08-07,15516.21,15516.21,15421.75,15470.67,88428704,USD
2013-08-08,15477.27,15557.12,15418.6,15498.32,90990200,USD
2013-08-09,15496.63,15507.76,15346.65,15425.51,81179600,USD
2013-08-12,15415.22,15441.75,15359.93,15419.68,78060704,USD
2013-08-13,15420.68,15504.14,15342.34,15451.01,84791296,USD
2013-08-14,15447.71,15453.08,15316.62,15337.66,91029400,USD
2013-08-15,15332.71,15332.71,15094.03,15112.19,128340096,USD
2013-08-16,15112.57,15139.77,15054.38,15081.47,151616096,USD
2013-08-19,15076.79,15106.39,15005.42,15010.74,111655104,USD
2013-08-20,15011.82,15074.92,14992.16,15002.99,102344304,USD
2013-08-21,14993.81,15019.7,14880.84,14897.55,98341504,USD
2013-08-22,14908.6,14989.12,14899.0,14963.74,153487200,USD
2013-08-23,14988.78,15025.56,14931.24,15010.51,131855200,USD
2013-08-26,15014.58,15049.98,14945.24,14946.46,102820896,USD
2013-08-27,14939.25,14939.25,14765.42,14776.13,118606304,USD
2013-08-28,14770.99,14867.4,14760.41,14824.51,104623504,USD
2013-08-29,14817.91,14916.01,14792.11,14840.95,93171504,USD
2013-08-30,14844.1,14848.24,14762.35,14810.31,135850000,USD
2013-09-03,14801.55,14933.35,14777.48,14833.96,142526304,USD
2013-09-04,14832.42,14956.74,14799.09,14930.87,122148896,USD
2013-09-05,14929.49,14987.47,14923.27,14937.48,101007600,USD
2013-09-06,14941.55,15009.84,14789.4,14922.5,108414200,USD
2013-09-09,14927.19,15088.41,14927.19,15063.12,90662496,USD
2013-09-10,15067.23,15192.13,15067.23,15191.06,103197296,USD
2013-09-11,15194.13,15326.6,15194.13,15326.6,102087200,USD
2013-09-12,15327.14,15345.32,15283.26,15300.64,99758200,USD
2013-09-13,15312.86,15380.97,15312.86,15376.06,90895000,USD
2013-09-16,15381.36,15549.87,15381.36,15494.78,105735000,USD
2013-09-17,15503.15,15555.07,15503.15,15529.73,104479800,USD
2013-09-18,15533.03,15709.58,15470.16,15676.94,145404800,USD
2013-09-19,15677.86,15695.89,15625.45,15636.55,116281200,USD
2013-09-20,15635.09,15654.77,15448.09,15451.09,379652512,USD
2013-09-23,15452.31,15466.95,15368.25,15401.38,94919696,USD
2013-09-24,15402.54,15433.75,15327.14,15334.59,85428304,USD
2013-09-25,15339.02,15372.48,15253.16,15273.26,81886096,USD
2013-09-26,15274.42,15387.19,15274.42,15328.3,79053000,USD
2013-09-27,15317.45,15317.45,15211.81,15258.24,95662096,USD
2013-09-30,15249.82,15249.82,15086.71,15129.67,122325504,USD
2013-10-01,15132.49,15208.4,15110.34,15191.7,82455200,USD
2013-10-02,15182.65,15182.65,15044.71,15133.14,86094200,USD
2013-10-03,15127.23,15127.23,14947.03,14996.48,91298800,USD
2013-10-04,14994.68,15083.99,14972.33,15072.58,75101600,USD
2013-10-07,15069.3,15069.3,14920.83,14936.24,79619000,USD
2013-10-08,14938.04,14938.04,14773.47,14776.53,102691296,USD
2013-10-09,14778.19,14852.5,14719.43,14802.98,103191696,USD
2013-10-10,14806.39,15126.07,14806.39,15126.07,106544800,USD
2013-10-11,15126.52,15237.3,15100.13,15237.11,85725000,USD
2013-10-14,15231.33,15309.48,15136.38,15301.26,81424600,USD
2013-10-15,15300.3,15301.91,15161.33,15168.01,91440400,USD
2013-10-16,15170.7,15374.15,15170.7,15373.83,92847600,USD
2013-10-17,15369.46,15376.11,15229.02,15371.65,108489800,USD
2013-10-18,15371.71,15412.97,15321.81,15399.65,156661200,USD
2013-10-21,15401.32,15410.18,15362.66,15392.2,93465400,USD
2013-10-22,15394.22,15518.1,15394.22,15467.66,107029800,USD
2013-10-23,15465.34,15465.66,15366.19,15413.33,90628704,USD
2013-10-24,15414.87,15528.63,15414.13,15509.21,89240496,USD
2013-10-25,15523.72,15570.6,15512.96,15570.28,109898600,USD
2013-10-28,15569.19,15599.09,15533.48,15568.93,92761400,USD
2013-10-29,15572.21,15683.08,15572.21,15680.35,86600496,USD
2013-10-30,15680.74,15721.0,15574.52,15618.76,79166400,USD
2013-10-31,15619.92,15651.86,15544.69,15545.75,114052704,USD
2013-11-01,15558.01,15649.4,15543.25,15615.55,101828704,USD
2013-11-04,15621.2,15658.9,15588.48,15639.12,71196896,USD
2013-11-05,15631.22,15651.89,15522.18,15618.22,91891200,USD
2013-11-06,15628.72,15750.29,15628.72,15746.88,109203200,USD
2013-11-07,15751.31,15797.68,15586.33,15593.98,103855696,USD
2013-11-08,15591.54,15764.29,15579.35,15761.78,101996200,USD
2013-11-11,15759.28,15791.45,15737.22,15783.1,58855300,USD
2013-11-12,15773.15,15793.38,15708.29,15750.67,79259504,USD
2013-11-13,15739.5,15822.98,15672.0,15821.63,92452304,USD
2013-11-14,15806.22,15884.99,15798.74,15876.22,123855800,USD
2013-11-15,15876.16,15962.98,15875.9,15961.7,126457296,USD
2013-11-18,15962.72,16030.28,15942.17,15976.02,94858800,USD
2013-11-19,15974.06,16025.85,15943.78,15967.03,84568200,USD
2013-11-20,15971.2,16016.85,15865.37,15900.82,84348304,USD
2013-11-21,15908.07,16016.04,15908.07,16009.99,79002000,USD
2013-11-22,16008.71,16068.78,15976.27,16064.77,80997600,USD
2013-11-25,16072.09,16109.63,16055.46,16072.54,94041000,USD
2013-11-26,16070.93,16120.25,16070.93,16072.8,107454304,USD
2013-11-27,16073.37,16107.99,16057.34,16097.33,65728900,USD
2013-11-29,16105.16,16174.51,16074.14,16086.41,69185200,USD
2013-12-02,16087.12,16098.0,15986.23,16008.77,92587504,USD
2013-12-03,16004.72,16004.72,15859.68,15914.62,103912200,USD
2013-12-04,15910.51,15960.36,15791.29,15889.77,111176800,USD
2013-12-05,15886.5,15896.19,15809.37,15821.51,128078496,USD
2013-12-06,15825.55,16022.35,15825.55,16020.2,98262304,USD
2013-12-09,16019.49,16058.4,16015.29,16025.53,91807800,USD
2013-12-10,16024.12,16029.06,15969.53,15973.13,79419904,USD
2013-12-11,15970.75,15997.22,15827.7,15843.53,107169600,USD
2013-12-12,15844.82,15845.11,15703.79,15739.43,105874200,USD
2013-12-13,15745.66,15792.8,15717.92,15755.36,83179200,USD
2013-12-16,15759.6,15930.31,15759.6,15884.57,101472600,USD
2013-12-17,15884.06,15917.96,15836.45,15875.26,101487400,USD
2013-12-18,15876.57,16173.04,15808.92,16167.97,129621904,USD
2013-12-19,16162.51,16194.72,16121.54,16179.08,94979800,USD
2013-12-20,16178.57,16287.84,16178.57,16221.14,285189600,USD
2013-12-23,16225.25,16318.11,16225.25,16294.61,78929800,USD
2013-12-24,16295.7,16360.6,16295.7,16357.55,33641500,USD
2013-12-26,16370.97,16483.0,16370.97,16479.88,50158300,USD
2013-12-27,16486.37,16529.01,16461.23,16478.41,47227200,USD
2013-12-30,16484.51,16504.35,16476.87,16504.29,54223700,USD
2013-12-31,16512.38,16588.25,16511.48,16576.66,78763200,USD
2014-01-02,16572.17,16573.07,16416.49,16441.35,80964600,USD
2014-01-03,16456.89,16518.74,16439.3,16469.99,72770304,USD
2014-01-06,16474.04,16532.99,16405.52,16425.1,89378200,USD
2014-01-07,16429.02,16562.32,16429.02,16530.94,81273904,USD
2014-01-08,16527.66,16528.88,16416.69,16462.74,103262496,USD
2014-01-09,16471.41,16525.35,16378.61,16444.76,83990496,USD
2014-01-10,16453.62,16487.65,16379.02,16437.05,85190800,USD
2014-01-13,16434.03,16453.13,16240.6,16257.94,111677296,USD
2014-01-14,16261.99,16373.92,16260.83,16373.86,98606496,USD
2014-01-15,16378.03,16505.28,16376.78,16481.94,101132096,USD
2014-01-16,16477.7,16477.7,16375.56,16417.01,87372400,USD
2014-01-17,16408.02,16495.26,16378.8,16458.56,184970496,USD
2014-01-21,16459.27,16520.6,16316.25,16414.44,111565104,USD
2014-01-22,16420.48,16453.49,16332.98,16373.34,87568200,USD
2014-01-23,16371.99,16372.96,16140.58,16197.35,100544400,USD
2014-01-24,16203.29,16203.29,15879.11,15879.11,141447808,USD
2014-01-27,15879.05,15942.77,15783.55,15837.88,127535400,USD
2014-01-28,15840.84,15945.89,15840.84,15928.56,89113104,USD
2014-01-29,15927.08,15927.08,15708.98,15738.79,109588400,USD
2014-01-30,15743.03,15907.53,15733.27,15848.61,92095104,USD
2014-01-31,15847.19,15847.19,15617.55,15698.85,137092400,USD
2014-02-03,15697.69,15708.54,15356.17,15372.8,151048704,USD
2014-02-04,15372.93,15481.85,15356.62,15445.24,124106496,USD
2014-02-05,15443.0,15478.21,15340.69,15440.23,105125904,USD
2014-02-06,15443.83,15632.09,15443.0,15628.53,106979696,USD
2014-02-07,15630.64,15798.51,15625.53,15794.08,105782496,USD
2014-02-10,15793.63,15801.79,15733.69,15801.79,84108600,USD
2014-02-11,15804.17,16027.19,15803.4,15994.77,95928304,USD
2014-02-12,15993.04,16036.56,15928.75,15963.94,77305504,USD
2014-02-13,15946.99,16039.37,15863.25,16027.59,99466704,USD
2014-02-14,16018.08,16175.55,15985.39,16154.39,84064800,USD
2014-02-18,16153.97,16167.33,16107.04,16130.4,91252896,USD
2014-02-19,16126.23,16225.72,16031.66,16040.56,80564704,USD
2014-02-20,16044.15,16161.64,16006.59,16133.23,77717904,USD
2014-02-21,16135.92,16191.92,16093.8,16103.3,126582600,USD
2014-02-24,16102.27,16300.04,16102.27,16207.14,244576000,USD
2014-02-25,16207.34,16254.26,16147.25,16179.66,99469200,USD
2014-02-26,16180.36,16252.35,16155.86,16198.41,93984600,USD
2014-02-27,16197.7,16276.28,16159.81,16272.65,97644096,USD
2014-02-28,16273.23,16398.95,16226.09,16321.71,122110496,USD
2014-03-03,16321.71,16321.71,16071.25,16168.03,92760096,USD
2014-03-04,16169.32,16419.49,16169.32,16395.88,96119296,USD
2014-03-05,16395.88,16406.55,16343.96,16360.18,73975296,USD
2014-03-06,16360.56,16450.17,16360.56,16421.89,75901000,USD
2014-03-07,16424.53,16505.7,16398.86,16452.72,80685000,USD
2014-03-10,16453.1,16453.1,16334.2,16418.68,68208496,USD
2014-03-11,16419.39,16460.33,16325.17,16351.25,78150800,USD
2014-03-12,16350.67,16364.74,16260.03,16340.08,77898496,USD
2014-03-13,16341.55,16405.07,16084.1,16108.89,86165200,USD
2014-03-14,16106.32,16165.05,16046.99,16065.67,85660800,USD
2014-03-17,16066.37,16270.34,16066.37,16247.22,88926600,USD
2014-03-18,16245.93,16369.94,16245.93,16336.19,79145400,USD
2014-03-19,16335.71,16363.32,16126.29,16222.17,90113904,USD
2014-03-20,16221.98,16353.98,16160.33,16331.05,91530704,USD
2014-03-21,16332.69,16456.45,16290.79,16302.77,353669888,USD
2014-03-24,16303.28,16380.51,16215.56,16276.69,110620600,USD
2014-03-25,16279.2,16407.18,16279.2,16367.88,89111400,USD
2014-03-26,16370.71,16466.04,16268.99,16268.99,92767104,USD
2014-03-27,16268.67,16300.94,16191.79,16264.23,93647400,USD
2014-03-28,16267.77,16414.86,16267.77,16323.06,86374496,USD
2014-03-31,16324.22,16480.85,16324.22,16457.66,104513696,USD
2014-04-01,16458.05,16565.73,16457.6,16532.61,88007104,USD
2014-04-02,16532.8,16588.19,16506.6,16573.0,78122400,USD
2014-04-03,16572.36,16604.15,16527.6,16572.55,77219600,USD
2014-04-04,16576.02,16631.63,16392.77,16412.71,104354200,USD
2014-04-07,16414.15,16421.38,16244.01,16245.87,116540704,USD
2014-04-08,16245.16,16296.86,16180.28,16256.14,98511400,USD
2014-04-09,16256.37,16438.82,16256.37,16437.18,91546000,USD
2014-04-10,16437.24,16456.12,16153.34,16170.22,112550200,USD
2014-04-11,16168.87,16168.87,16015.32,16026.75,119552000,USD
2014-04-14,16028.29,16184.76,16028.29,16173.24,90023696,USD
2014-04-15,16173.49,16272.95,16063.2,16262.56,97851296,USD
2014-04-16,16266.23,16424.85,16266.23,16424.85,94648000,USD
2014-04-17,16424.14,16460.49,16368.14,16408.54,136195008,USD
2014-04-21,16408.92,16459.78,16402.08,16449.25,79505000,USD
2014-04-22,16449.38,16565.71,16449.38,16514.37,84827296,USD
2014-04-23,16513.73,16525.99,16477.28,16501.65,76825800,USD
2014-04-24,16503.39,16541.26,16452.3,16501.65,80344200,USD
2014-04-25,16503.26,16503.26,16333.78,16361.46,90631904,USD
2014-04-28,16363.2,16500.37,16312.66,16448.74,105514200,USD
2014-04-29,16451.18,16559.39,16451.18,16535.37,71235400,USD
2014-04-30,16534.86,16592.28,16510.87,16580.84,92971504,USD
2014-05-01,16580.26,16604.79,16525.25,16558.87,75627400,USD
2014-05-02,16562.34,16620.06,16488.31,16512.89,78909800,USD
2014-05-05,16509.75,16547.92,16377.09,16530.55,70329296,USD
2014-05-06,16529.85,16529.85,16399.99,16401.02,74336200,USD
2014-05-07,16401.66,16522.94,16357.35,16518.54,93866096,USD
2014-05-08,16518.16,16622.95,16502.01,16550.97,75615296,USD
2014-05-09,16551.23,16588.77,16498.71,16583.34,75016896,USD
2014-05-12,16584.82,16704.84,16584.82,16695.47,71553696,USD
2014-05-13,16695.92,16735.51,16695.92,16715.44,71336200,USD
2014-05-14,16716.08,16717.56,16595.0,16613.97,71969104,USD
2014-05-15,16613.52,16622.9,16397.46,16446.81,106617000,USD
2014-05-16,16447.32,16498.99,16414.32,16491.31,119326800,USD
2014-05-19,16490.35,16526.26,16442.12,16511.86,82184304,USD
2014-05-20,16511.22,16511.22,16341.3,16374.31,75148704,USD
2014-05-21,16376.17,16544.6,16376.17,16533.06,76728896,USD
2014-05-22,16532.74,16565.39,16489.61,16543.08,59245900,USD
2014-05-23,16544.49,16613.07,16544.49,16606.27,61336400,USD
2014-05-27,16607.42,16688.69,16607.42,16675.5,80871200,USD
2014-05-28,16674.98,16674.98,16620.22,16633.18,62480300,USD
2014-05-29,16637.74,16698.74,16620.43,16698.74,55495900,USD
2014-05-30,16697.33,16721.22,16648.85,16717.17,105185696,USD
2014-06-02,16716.85,16756.64,16682.07,16743.63,57562200,USD
2014-06-03,16736.7,16736.7,16690.01,16722.34,67828704,USD
2014-06-04,16720.0,16742.91,16673.65,16737.53,65565600,USD
2014-06-05,16739.14,16845.81,16709.95,16836.11,70459904,USD
2014-06-06,16839.64,16924.28,16839.64,16924.28,80529104,USD
2014-06-09,16926.08,16970.17,16912.92,16943.1,67126896,USD
2014-06-10,16940.4,16946.34,16897.44,16945.92,64556500,USD
2014-06-11,16943.16,16943.16,16821.85,16843.88,61863400,USD
2014-06-12,16840.48,16841.57,16703.73,16734.19,72557200,USD
2014-06-13,16734.64,16787.89,16718.6,16775.74,95223400,USD
2014-06-16,16765.56,16802.14,16722.86,16781.01,77899000,USD
2014-06-17,16779.21,16823.55,16732.91,16808.49,63534700,USD
2014-06-18,16806.12,16911.41,16755.29,16906.62,73723400,USD
2014-06-19,16909.9,16923.43,16858.88,16921.46,80221296,USD
2014-06-20,16920.62,16978.02,16920.62,16947.08,247346592,USD
2014-06-23,16946.5,16954.27,16896.09,16937.26,63635900,USD
2014-06-24,16934.62,16969.7,16805.23,16818.13,80223600,USD
2014-06-25,16817.68,16883.54,16799.41,16867.51,73922000,USD
2014-06-26,16866.81,16872.52,16746.09,16846.13,63652800,USD
2014-06-27,16846.9,16862.73,16773.84,16851.84,137692096,USD
2014-06-30,16852.49,16871.27,16801.94,16826.6,90364304,USD
2014-07-01,16828.53,16998.7,16828.53,16956.07,74051904,USD
2014-07-02,16949.71,16986.63,16949.71,16976.24,57838100,USD
2014-07-03,16979.0,17074.65,16979.0,17068.26,66795100,USD
2014-07-07,17063.83,17063.83,16992.45,17024.21,61478700,USD
2014-07-08,17022.09,17022.09,16874.79,16906.62,75245296,USD
2014-07-09,16916.83,16998.95,16913.81,16985.61,67120200,USD
2014-07-10,16980.35,16980.35,16805.38,16915.07,67510000,USD
2014-07-11,16918.31,16949.46,16860.3,16943.81,60599400,USD
2014-07-14,16950.93,17088.43,16950.93,17055.42,60569700,USD
2014-07-15,17055.03,17120.34,17006.39,17060.68,101734896,USD
2014-07-16,17061.91,17139.35,17061.91,17138.2,111503000,USD
2014-07-17,17133.45,17151.56,16966.19,16976.81,99238704,USD
2014-07-18,16978.16,17113.51,16977.52,17100.18,112530400,USD
2014-07-21,17095.11,17095.11,16974.34,17051.73,67590304,USD
2014-07-22,17054.97,17133.43,17040.13,17113.54,77958704,USD
2014-07-23,17117.01,17121.05,17058.05,17086.63,73444896,USD
2014-07-24,17092.02,17119.83,17061.07,17083.8,66387700,USD
2014-07-25,17079.5,17082.33,16915.65,16960.57,67289400,USD
2014-07-28,16956.91,17001.38,16877.72,16982.59,66187300,USD
2014-07-29,16984.33,17056.46,16912.11,16912.11,75984000,USD
2014-07-30,16920.11,16983.94,16817.16,16880.36,77746400,USD
2014-07-31,16869.63,16869.63,16563.3,16563.3,101667904,USD
2014-08-01,16561.7,16584.75,16437.07,16493.37,84856000,USD
2014-08-04,16493.72,16596.22,16447.2,16569.28,76255904,USD
2014-08-05,16559.97,16559.97,16369.55,16429.47,76627504,USD
2014-08-06,16425.1,16490.7,16372.32,16443.34,78599696,USD
2014-08-07,16448.29,16504.35,16333.78,16368.27,80426800,USD
2014-08-08,16369.68,16556.59,16364.22,16553.93,82415200,USD
2014-08-11,16557.27,16627.99,16557.27,16569.98,65558600,USD
2014-08-12,16565.55,16589.31,16518.06,16560.54,62768200,USD
2014-08-13,16567.54,16670.29,16567.54,16651.8,66015400,USD
2014-08-14,16657.32,16714.22,16651.67,16713.58,62370800,USD
2014-08-15,16717.01,16775.27,16575.42,16662.91,109183200,USD
2014-08-18,16664.45,16840.28,16664.45,16838.74,75671504,USD
2014-08-19,16839.06,16929.13,16839.06,16919.59,67221296,USD
2014-08-20,16910.03,16994.89,16896.55,16979.13,61963200,USD
2014-08-21,16983.88,17074.59,16983.88,17039.49,65160600,USD
2014-08-22,17038.27,17064.28,16984.52,17001.22,64332500,USD
2014-08-25,17011.81,17124.74,17011.81,17076.87,57398700,USD
2014-08-26,17079.57,17153.8,17079.57,17106.7,50706900,USD
2014-08-27,17111.03,17134.6,17090.61,17122.01,61688300,USD
2014-08-28,17119.06,17119.06,17018.33,17079.57,51861000,USD
2014-08-29,17083.42,17110.42,17035.38,17098.45,81501800,USD
2014-09-02,17097.42,17113.51,17009.07,17067.56,64818400,USD
2014-09-03,17067.24,17151.89,17060.21,17078.28,62765000,USD
2014-09-04,17083.61,17161.55,17030.12,17069.58,68119600,USD
2014-09-05,17065.89,17137.36,17009.62,17137.36,76630600,USD
2014-09-08,17131.71,17137.88,17079.17,17111.42,65641700,USD
2014-09-09,17110.39,17111.55,16993.29,17013.87,69032704,USD
2014-09-10,17016.05,17080.27,16974.57,17068.71,76775904,USD
2014-09-11,17057.41,17057.41,16983.88,17049.0,63652200,USD
2014-09-12,17044.05,17044.05,16937.67,16987.51,82825000,USD
2014-09-15,16988.76,17051.85,16951.38,17031.14,71737504,USD
2014-09-16,17027.16,17167.05,16985.55,17131.97,73197400,USD
2014-09-17,17131.01,17221.11,17089.01,17156.85,87805104,USD
2014-09-18,17163.73,17275.37,17163.73,17265.99,85304096,USD
2014-09-19,17267.21,17350.64,17257.46,17279.74,349622784,USD
2014-09-22,17271.71,17277.88,17159.36,17172.68,74299104,USD
2014-09-23,17165.91,17171.88,17055.87,17055.87,77090896,USD
2014-09-24,17056.64,17226.6,17033.93,17210.06,80525200,USD
2014-09-25,17204.86,17204.86,16945.8,16945.8,93516600,USD
2014-09-26,16948.62,17148.15,16948.11,17113.15,74665800,USD
2014-09-29,17107.69,17107.69,16934.43,17071.22,70220496,USD
2014-09-30,17070.45,17145.1,17017.11,17042.9,102290704,USD
2014-10-01,17040.46,17041.16,16776.13,16804.71,104236096,USD
2014-10-02,16808.27,16857.25,16674.04,16801.05,75492800,USD
2014-10-03,16802.2,17027.84,16802.2,17009.69,87939904,USD
2014-10-06,17010.34,17099.39,16930.38,16991.91,65544700,USD
2014-10-07,16988.25,16988.25,16715.79,16719.39,79418400,USD
2014-10-08,16718.65,17006.91,16663.26,16994.22,106928704,USD
2014-10-09,16989.37,16989.37,16649.04,16659.25,93214096,USD
2014-10-10,16654.88,16757.6,16543.91,16544.1,136368992,USD
2014-10-13,16535.43,16602.41,16310.47,16321.07,107830896,USD
2014-10-14,16321.9,16463.67,16273.64,16315.19,110405296,USD
2014-10-15,16313.3,16313.3,15855.12,16141.74,160384192,USD
2014-10-16,16137.14,16211.12,15935.22,16117.24,131669800,USD
2014-10-17,16118.39,16427.38,16118.39,16380.41,137912496,USD
2014-10-20,16373.15,16401.63,16260.54,16399.67,94324600,USD
2014-10-21,16406.03,16620.78,16405.77,16614.81,105114896,USD
2014-10-22,16615.26,16653.89,16459.85,16461.32,92054000,USD
2014-10-23,16468.07,16767.52,16468.07,16677.9,99423296,USD
2014-10-24,16677.04,16811.71,16649.72,16805.41,90395200,USD
2014-10-27,16796.1,16836.98,16729.83,16817.94,72581104,USD
2014-10-28,16825.19,17006.45,16825.19,17005.75,83866400,USD
2014-10-29,17005.07,17065.5,16895.38,16974.31,76447904,USD
2014-10-30,16968.14,17223.96,16920.76,17195.42,80181904,USD
2014-10-31,17208.78,17395.54,17208.78,17390.52,121608600,USD
2014-11-03,17390.9,17410.65,17339.85,17366.24,80028400,USD
2014-11-04,17368.81,17397.23,17278.36,17383.84,81388096,USD
2014-11-05,17385.76,17486.59,17385.76,17484.53,76035000,USD
2014-11-06,17491.66,17560.31,17440.35,17554.47,70669904,USD
2014-11-07,17558.58,17575.33,17493.37,17573.93,82859104,USD
2014-11-10,17568.98,17621.87,17547.51,17613.74,71431600,USD
2014-11-11,17615.64,17638.21,17584.94,17614.9,52876600,USD
2014-11-12,17604.75,17626.71,17536.17,17612.2,75975296,USD
2014-11-13,17618.69,17705.48,17583.88,17652.79,80543400,USD
2014-11-14,17653.11,17664.15,17613.2,17634.74,72848600,USD
2014-11-17,17631.85,17675.07,17606.81,17647.75,70332200,USD
2014-11-18,17643.09,17735.71,17642.03,17687.82,87416200,USD
2014-11-19,17685.51,17712.26,17624.5,17685.73,73780304,USD
2014-11-20,17677.32,17720.44,17603.89,17719.0,77743600,USD
2014-11-21,17721.02,17894.83,17721.02,17810.06,140943808,USD
2014-11-24,17812.63,17855.27,17793.19,17817.9,85505296,USD
2014-11-25,17819.05,17854.73,17790.89,17814.94,88188496,USD
2014-11-26,17812.25,17833.76,17791.16,17827.75,67447600,USD
2014-11-28,17830.55,17893.42,17807.78,17828.24,80469200,USD
2014-12-01,17827.27,17827.27,17726.55,17776.8,86391904,USD
2014-12-02,17778.85,17897.05,17778.85,17879.55,81968400,USD
